Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,Mahmoud goda,"Orthopedics, joints and spine specialist Master of orthopedics and spine surgery - Al-Azhar University Sports injuries specialist in the medical staff of Zamalek Club Member of the Egyptian and American Orthopedic Association","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Sheikh Zayed - Al Khamayel City,500,,305
Doctor,Mohamed Elkasaby,"Specialist in orthopedics, joints, fractures and knee arthroscopy","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery",Alteraa Almansourya Street,220,,123
Doctor,Amr Nagy,Lecturer of orthopaedic surgery at Ain Shams University ,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,71
Doctor,Mario Mekhaeal,Orthopedic Sugeon consultant at ALhelal hospital and  Police Hospital,"Orthopedist, Adult Orthopedics, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Pediatric Spine Surgery",Imbaba : Main wehda street,250,4.5,22003
Doctor,Mahdy Hassanein,Consultant of Orthopedic Surgery ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Bone Deformities, Joint Replacement, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery",Victoria : El Galaa St.,300,4.5,21175
Doctor,Mohamed Gad Emara,Orthopedic specialist ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, 0% of Back Pain patients are satisfied with the results","Badr City : Russian univeristy street, Badr city",150,4.5,4174
Doctor,Ahmed Wael  Abdelmohsen,"Consultant Orthopedic Surgery , Joints, And Knee Injuries.","Orthopedist, Arthroscopy and Sports injuries, Microscopic Surgery, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Adult Orthopedics, Osteopathic Medicine",Nasr City : Ahmed Kassem Gouda Street-Branched From Abbas Elakad Street,400,4.5,5980
Doctor,Mohamed Abdel Basset,Lecturer and Counsltant in Orthopedics and Spinal surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery",El-Haram : Talatene Street,150,4.5,12056
Doctor,Hisham Farag,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",City center,650,4.5,6778
Doctor,Ahmed Hefeda,lecturer of orthopedic surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Rheumatology, Pediatric Rheumatology",Mahalla : 23th july st,200,5.0,6195
Doctor,Hassan El Taweel,Orthopedic and spine specialist (adult bones - hand and shoulder - joints),"Orthopedist, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery","139 Salah El-Din Street, Central Plateau",350,4.5,722
Doctor,Ahmed Shehab Ibrahim ,Orthopedic surgery specialist ,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedics",Beni Suef City : Port said street ,200,4.5,7560
Doctor,Ahmed Khatab,"Specialist in orthopedic surgery, fractures and spine, Egyptian Fellowship in Orthopedic Surgery","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El ordonia St,150,,5
Doctor,Ahmed Elkhawaga,"Consultant in Orthopedics , Joint and Backbone Surgery","Orthopedist, Adult Spine Surgery, Pediatric Spine Surgery, Arthroscopy and Sports injuries, Joint Replacement, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 0% of Neck Spasms patients are satisfied with the results",Hadayek El-Ahram : Gardenia Street,300,4.5,6252
Doctor,Mostafa Mohamed Ali,"consultant in orthopedic, joint and spine surgery","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery",mosadek street,400,,40
Doctor,Mahmood Gohar,Consultant of Orthopedics,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Adult Spine Surgery, Osteopathic Medicine, Pediatric Orthopedic Surgery, 0% of Chest Pain patients are satisfied with the results",Hadayek El-Ahram : Thawra Madanya Street,300,5.0,9287
Doctor,Tamer Nagy,Consultant in hand and upper extremity surgery and microscopic surgery,"Orthopedist, Adult Orthopedics, Hand and Upper Limb Surgery",Nile Cornishe ,650,,53
Doctor,Mohamed Shawkat,consultant of orthopedics surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elnahas street cross Kafr essam,150,4.5,1423
Doctor,Tarek Abdelkhalek Saad,"Consultant of Orthopedics,joint and Spine surgery","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Manyal : handosa,200,4.0,3040
Doctor,Mostafa Ibrahim,Consultant orthopedic and joint surgeon in teaching hospitals,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",First Disrict-Mahallia 8-Above Elfergany Market ,250,,74
Doctor,Sherif Afifi,Orthopedic surgery consultant,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abou Ebaid El Bakry,650,5.0,353
Doctor,Mohamed Amr Hemida,Consultant Orthopedic Surgeon - Faculty of Medicine - Ain Shams University,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Ibn Hanea elAndalosy -Manteqa Oula ,500,,13
Doctor,Mohammed Ossama Hegazy,Professor of Pediatric Orthopedics and Hand Surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",mohamed mazhar street,600,5.0,568
Doctor,moahmed elfeky,"Consultant of orthopedics, joints, fractures and sports injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery", Kamal Hijab Street - Covertina Crossing from Gesr El Suez - Manshiet El Sadd El Aali ,100,,22
Doctor,Ahmed Sayed Kotb,Consultant of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Pediatric Orthopedic Surgery",Abou Ebaid El Bakry,650,4.5,185
Doctor,Mohamed El Kersh,"- Assistant Professor of Orthopedic Surgery, Faculty of Medicine, Ain Shams University","Orthopedist, Bone Deformities, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,267
Doctor,Saeed Karim,Professor and Head of the Orthopedic Surgery and Sports Injuries,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics",15-khadamat Street-behind the court-new Cairo ,650,,407
Doctor,Ahmed Al Kalyopi,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Cleopatra 6th of October -Majara,650,3.5,278
Doctor,Ayman Moustafa,Consultant in orthopedic surgery and sports medicine at the Authority of Educational Institutes,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",81 Al-Nasr Road - the third floor - next to Tiba Mall,400,,154
Doctor,Samah Bakry,Orthopedic Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",El Fardous St,220,4.5,7912
Doctor,Amr Nagy,Consultant of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Abou Ebaid El Bakry,650,,158
Doctor,Mohamed Ahmed Eid,"Specialist of orthopedics, joints and spine - Kasr Al-Ainy Faculty of Medicine - Cairo University","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Arish street intersection,150,4.5,477
Doctor,michael mourad,Specialist in orthopedics and artificial joints,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Joint Replacement, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Tanta : hekma,100,,679
Doctor,Hossam Hassan,Othopedic surgery specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Elferdous street,200,,130
Doctor,karem heshmat,"Specialist in orthopedics, joints, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery", Kamal Hijab Street - Covertina Crossing from Gesr El Suez - Manshiet El Sadd El Aali ,80,,27
Doctor,omar ahmed,"Specialist in orthopedics, joints, spine, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery", Kamal Hijab Street - Covertina Crossing from Gesr El Suez - Manshiet El Sadd El Aali ,80,,17
Doctor,Ahmed ElTarawy,Orthopaedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Al Moatmedya ,180,3.0,59
Doctor,Mohamed Soliman,"Specialist in orthopedics, joints and spine - Cairo University","Orthopedist, Adult Spine Surgery, Adult Orthopedics",Cleopatra 6th of October -Majara,650,2.0,47
Doctor,Ahmed Brdy,Arthroscopic and joint replacement surgery,"Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",New Cairo : Teseen Shamaly,400,4.0,18039
Doctor,Waiel ElMasry,"First Orthopedic Consultant/Professor of Orthopedic Surgery, Faculty of Medicine, Benha University
former","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Microscopic Surgery, Osteopathic Medicine, Arthroscopy and Sports injuries, Adult Rheumatology, Pediatric Rheumatology",6th of October : Prima Vista Medical Tower-Magda Square-infront of Elhossary Garden,300,5.0,9021
Doctor,Alaa Abolhamd,First Consultant And Lecturer of orthopaedic and spine surgery Kasr Ainy University,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Microscopic Surgery, Adult Orthopedic Surgery, Pediatric Spine Surgery",El-Giza : Rabea Elgizy street,300,4.5,8696
Doctor,Essam Elmorshidy,spine and orthopedics consultant,"Orthopedist, Adult Spine Surgery, Bone Deformities, Adult Orthopedics, Pediatric Spine Surgery",Assiut city : 23 of july,170,4.5,11554
Doctor,Osama Zarif,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",City center,650,4.5,518
Doctor,Samy Abd lalem,Consultant of Orthopedic Surgery,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abou Ebaid El Bakry,650,4.5,326
Doctor,Muhammad Almessry,Ortho-Spine Surgery Consultant,"Spinal Surgeon, Adult Spine Surgery, Adult Orthopedic Surgery, Bone Deformities, Joint Replacement, Microscopic Surgery, 0% of Back Pain patients are satisfied with the results",El-Mohandessin : Al Batal Ahmad Abul Azeez Street,499,5.0,66275
Doctor,Doaa Salah Atta,"Professor and  first consultant of rheumatism, joint diseases and immunology","Rheumatologist, Adult Allergy and Immunology, Pediatric Allergy and Immunology, Adult Orthopedics, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, 90% of Rheumatoid patients are satisfied with the results",El-Mohandessin,500,4.0,11339
Doctor,Mohamed Khairy,Consultant of Orthopedics - Hospitals of the Armed Forced ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",alsawra-korba,300,4.5,1367
Doctor,Mohamed Nabil,Professor of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",City center,750,4.5,6956
Doctor,Sherif Mostafa,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",City center,650,4.0,4056
Doctor,Emad Shalaby,Specialist orthopaedic and spinal surgery,"Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Fifth Settlement Medical Center,400,,372
Doctor,mohammed hussein mohammed ali,"professor and consultant of neurosurgery,cairo university.","Neurosurgeon, Adult Neurology, Adult Spine Surgery, Pediatric Neurosurgery, Pediatric Neurology, Adult Neurosurgery, Pediatric Spine Surgery, 94% of Hip Joint Pain patients are satisfied with the results",El-Dokki : eltahrir street,550,5.0,171442
Doctor,Ahmed Khater,orthopedic surgeon,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Arthroscopy and Sports injuries, Adult Spine Surgery, Pediatric Spine Surgery",Imbaba : Elwahda street,200,4.5,13856
Doctor,Mostafa Ahmed el Feky,Specialist of Orthopedics and sport injuries ( Egyptian National Football Team),"Orthopedist, Adult Orthopedics, Joint Replacement",Nasr City : Alswaf,400,,3038
Doctor,Mohamed Fahmy Abdelaziz,"Specialist in Orthopedic Surgery specialist , Orthopedic and deformities Surgeries Specialist, Ph.D.","Orthopedist, Bone Deformities, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Osteopathic Medicine",El-Mansoura : Talkha salah salem street,150,5.0,3841
Doctor,Abdelrahman Salah Wahba,spicialist in spine and neurosurgery,"Spinal Surgeon, Adult Spine Surgery, Microscopic Surgery, Pediatric Spine Surgery",Imbaba : Awsem Street,200,,1
Doctor,Yousri Ragab,Professor of Rheumatology and Arthritis diseases,"Rheumatologist, Adult Physiotherapy, Pediatric Physiotherapy , Adult Orthopedics, Adult Rheumatology, Pediatric Rheumatology",Nasr City : Gafar Elsadek st branched from eltayaran,500,4.5,29360
Doctor,Abdulaziz Aboulela,Consultant of Neurosurgery and Spine Surgery ,"Neurosurgeon, Adult Neurosurgery, Pediatric Neurosurgery, Adult Spine Surgery, Adult Neurology, Pediatric Neurology, 0% of Abnormal Electrical Activity In The Brain patients are satisfied with the results",6th of October,450,5.0,31637
Doctor,Soha eldessouki,"Consultant and Professor of Rheumatology, Immunology, Joint Pain, Spine and Physical Medicine. Professor at the Faculty of Medicine, Ain Shams University","Rheumatologist, Pediatric Rheumatology, Adult Rheumatology, Adult Orthopedics, Adult Physiotherapy, 0% of Arthritis patients are satisfied with the results",Heliopolis : hassan aflaton ayoub building,500,4.5,3900
Doctor,Hazem Ahmed Mostafa," M.D., Ph.D.Professor of Neurosurgery&Spine Surgery- Consultant of Neurosurgery&Spinal Surgery-Ain Shams Uni Hospital","Neurosurgeon, Adult Neurosurgery, Pediatric Neurosurgery, Adult Spine Surgery, Pediatric Spine Surgery",El-Dokki : el Mesaha Street ,850,5.0,12097
